Age,Tenure_Months,Total_Purchases,Avg_Purchase_Amount,Total_Spent,Support_Tickets,Complaints,Feedback_Score,Last_Purchase_Days_Ago,Renewal_Count,Gender_enc,Plan_Type_enc,Payment_Method_enc,Location_enc,CLV,Activity_Freq,Complaint_Ratio,Inactive_Flag,Churn
36,5,11,13206.05,162897.78,7,1,3.89,147,7,1,0,1,2,27149.63,1.8333,0.0833,1,0
43,46,99,6679.7,603808.69,6,8,3.59,142,0,0,4,2,5,12846.99,2.1064,0.08,1,1
61,14,91,35812.38,3192583.27,4,7,4.62,7,2,0,1,1,0,212838.88,6.0667,0.0761,0,0
61,44,68,18396.82,1007960.59,9,6,1.56,80,1,1,3,2,4,22399.12,1.5111,0.087,0,1
49,63,74,11403.17,946403.12,2,1,1.68,10,4,0,3,3,2,14787.55,1.1562,0.0133,0,0
23,52,97,25612.55,2686411.02,8,1,2.37,107,0,0,1,0,4,50687,1.8302,0.0102,1,1
53,26,8,3878.34,27693.06,3,7,2.97,150,2,1,4,0,0,1025.67,0.2963,0.7778,1,1
55,53,49,46208.63,2164801.79,13,8,4.7,133,1,0,1,1,2,40088.92,0.9074,0.16,1,1
28,29,24,15076.14,390095.76,5,8,4.63,24,4,0,0,0,3,13003.19,0.8,0.32,0,0
50,19,33,44379.99,1381449.23,10,7,4.49,143,1,1,1,3,2,69072.46,1.65,0.2059,1,1
41,47,19,25132.19,413031.32,3,0,1.89,88,3,0,2,2,0,8604.82,0.3958,0,0,0
40,8,2,42582.45,85795.31,8,4,3.92,154,7,0,0,2,5,9532.81,0.2222,1.3333,1,1
32,23,55,12729.69,762743.75,3,6,2.53,55,4,0,4,1,3,31780.99,2.2917,0.1071,0,0
44,35,11,9175.89,93700.22,13,9,4.72,98,2,0,0,3,5,2602.78,0.3056,0.75,1,1
28,53,99,42545.88,3574798.03,7,5,1.86,146,0,0,3,1,5,66199.96,1.8333,0.05,1,1
34,58,17,11039.73,212414.39,10,0,1.57,171,2,0,3,1,5,3600.24,0.2881,0,1,1
31,5,42,37436.67,1416868.31,11,9,4.37,134,5,0,3,3,4,236144.72,7,0.2093,1,1
44,16,61,17556.9,1076460.54,11,5,3.87,173,2,0,0,1,5,63321.21,3.5882,0.0806,1,1
35,17,3,37535.59,121225.38,2,3,4.29,25,2,0,3,2,3,6734.74,0.1667,0.75,0,0
45,32,86,45428.49,3620986.24,7,2,1.63,144,4,0,4,1,4,109726.86,2.6061,0.023,1,1
64,52,35,49091.1,1820342.82,14,3,4.54,29,4,0,4,0,0,34346.09,0.6604,0.0833,0,0
64,20,85,18310.57,1531315.15,10,7,3.71,64,3,0,0,0,5,72919.77,4.0476,0.0814,0,1
21,66,89,18692.53,1710507.42,2,5,3.61,129,5,1,1,0,1,25529.96,1.3284,0.0556,1,0
24,1,66,49078.69,3356551.16,13,8,3.33,124,7,0,1,3,1,1678275.58,33,0.1194,1,1
62,58,1,43145.64,48739.92,10,4,4.06,173,1,1,4,0,0,826.1,0.0169,2,1,1
52,44,7,2732.05,20320.22,4,8,2.66,109,7,0,0,3,4,451.56,0.1556,1,1,0
26,6,20,28885.77,523250.02,0,3,1.53,26,5,0,4,1,3,74750,2.8571,0.1429,0,0
25,50,43,9471.62,335533.85,5,3,3.16,85,6,0,3,2,4,6579.1,0.8431,0.0682,0,0
62,20,6,49703.62,238814.23,14,5,3.99,50,2,1,3,0,1,11372.11,0.2857,0.7143,0,1
34,14,55,7376.69,471349.65,10,9,1.61,155,7,1,4,3,5,31423.31,3.6667,0.1607,1,1
34,5,21,28187.71,696623.22,1,6,1.9,100,3,0,3,0,3,116103.87,3.5,0.2727,1,0
50,41,51,33427.32,1428010.88,11,1,3.79,163,3,0,2,3,2,34000.26,1.2143,0.0192,1,1
49,40,46,46884.7,2145527.65,2,3,2.08,80,4,1,2,0,1,52329.94,1.122,0.0638,0,0
25,34,35,42439.29,1278370.31,10,7,1.68,29,1,1,2,0,0,36524.87,1,0.1944,0,1
36,45,8,12664.86,119505.59,0,8,4.56,135,3,1,1,1,3,2597.95,0.1739,0.8889,1,0
55,71,68,28844.89,1762821.85,10,4,1.64,62,0,0,1,0,4,24483.64,0.9444,0.058,0,0
20,71,16,47701.91,763733.42,5,5,2.38,71,3,1,0,3,5,10607.41,0.2222,0.2941,0,0
22,27,67,36917.98,2142668.88,4,9,2.71,127,4,0,1,0,2,76523.89,2.3929,0.1324,1,1
30,44,71,34572.65,2290452.35,9,6,2.9,34,7,0,4,0,1,50898.94,1.5778,0.0833,0,0
64,33,64,37867.6,2197466.22,1,6,2.45,176,2,1,0,2,3,64631.36,1.8824,0.0923,1,1
63,33,2,16464.06,32604.44,14,2,4.65,133,4,0,0,3,1,958.95,0.0588,0.6667,1,1
48,44,1,36597.99,35423.66,10,1,3.63,117,6,1,4,2,0,787.19,0.0222,0.5,1,0
33,20,58,12026.31,650316.82,7,9,2.44,8,4,1,2,0,1,30967.47,2.7619,0.1525,0,1
49,36,1,21691.09,18271.51,8,7,2.43,43,1,0,1,2,5,493.82,0.027,3.5,0,1
39,7,7,44551.48,309925.18,13,8,3.01,74,5,0,0,0,4,38740.65,0.875,1,0,1
46,32,88,1439.07,144378.22,13,7,1.13,1,0,0,2,0,4,4375.1,2.6667,0.0787,0,1
39,67,69,21008.77,1583098.54,2,7,4.71,38,7,0,3,0,0,23280.86,1.0147,0.1,0,0
60,39,85,13707.68,1267953.94,11,1,1.89,7,0,1,2,3,0,31698.85,2.125,0.0116,0,0
20,24,92,10330.19,899471.77,5,3,3.79,81,5,0,2,3,2,35978.87,3.68,0.0323,0,0
27,70,18,42009.48,819210.86,5,5,4.11,174,1,1,1,0,3,11538.18,0.2535,0.2632,1,0
59,54,88,34976.68,3035510.86,13,7,4.31,24,6,1,3,1,1,55191.11,1.6,0.0787,0,1
38,38,32,6075.32,167214.27,9,1,1.66,35,1,1,0,0,0,4287.55,0.8205,0.0303,0,0
33,32,45,24975.93,1087524.51,5,7,3.15,42,3,0,4,2,3,32955.29,1.3636,0.1522,0,0
29,45,33,23611.84,664723.94,7,0,1.33,44,6,0,0,1,0,14450.52,0.7174,0,0,0
19,61,74,7555.13,472865.44,11,5,4.22,4,5,1,1,2,0,7626.86,1.1935,0.0667,0,0
58,70,73,40088.25,2368146.71,4,7,2.95,108,0,0,0,1,2,33354.18,1.0282,0.0946,1,0
41,53,49,18650.36,834490.74,9,7,1.63,119,4,1,1,0,5,15453.53,0.9074,0.14,1,1
52,51,33,38215.92,1175810.12,9,6,3.87,77,5,0,1,3,5,22611.73,0.6346,0.1765,0,0
47,56,97,10007.1,1048127.75,12,6,2.32,24,3,0,0,3,5,18388.21,1.7018,0.0612,0,1
47,27,71,16096.14,1160198.82,7,9,1.46,71,0,1,4,0,4,41435.67,2.5357,0.125,0,1
64,38,68,5210.96,405151.41,11,8,2.84,147,6,1,4,3,3,10388.5,1.7436,0.1159,1,1
52,62,28,7602.22,185315.39,2,1,1.94,123,7,1,0,0,2,2941.51,0.4444,0.0345,1,0
36,18,87,44217.58,3486790.37,6,0,4.8,91,6,1,3,0,4,183515.28,4.5789,0,1,0
25,64,53,5901.08,367936.88,0,1,2.45,178,6,0,2,1,0,5660.57,0.8154,0.0185,1,0
43,30,96,5238.69,491658.51,3,2,3.29,146,5,0,4,2,5,15859.95,3.0968,0.0206,1,1
57,49,44,47048.68,2309492.36,4,8,4.79,94,2,1,1,0,2,46189.85,0.88,0.1778,1,0
24,41,80,32472.22,2589639.02,6,9,2.57,156,4,0,4,0,4,61658.07,1.9048,0.1111,1,1
47,13,55,5495.34,298748.09,13,6,2.43,157,7,1,3,0,4,21339.15,3.9286,0.1071,1,1
24,34,10,48599.98,417593.62,5,4,1.65,73,6,1,0,3,2,11931.25,0.2857,0.3636,0,0
20,25,14,7781.45,124244.22,12,4,4.75,103,5,0,3,0,1,4778.62,0.5385,0.2667,1,1
18,66,36,38434.11,1150268.29,5,5,4.2,103,6,0,2,2,5,17168.18,0.5373,0.1351,1,0
53,18,34,2225.14,69912.97,12,1,1.88,85,4,1,4,1,2,3679.63,1.7895,0.0286,0,1
42,5,88,31414.82,2956325.35,14,0,2.33,173,3,0,1,3,0,492720.89,14.6667,0,1,1
54,19,18,27561.84,497553.38,1,0,4.66,102,0,1,1,3,1,24877.67,0.9,0,1,0
18,42,16,10796.19,199090.58,10,2,3.15,135,1,1,3,3,2,4630.01,0.3721,0.1176,1,1
32,18,37,32335.73,975944.5,1,0,3.23,45,2,0,0,0,4,51365.5,1.9474,0,0,0
54,32,41,31044.12,1348875.95,1,8,3.59,89,4,1,2,0,5,40875.03,1.2424,0.1905,0,0
30,21,25,40018.41,991442.29,9,9,4.05,154,1,1,0,2,3,45065.56,1.1364,0.3462,1,1
57,10,8,43855.77,302332.78,12,4,4.76,70,1,1,4,2,2,27484.8,0.7273,0.4444,0,1
25,37,88,25750.19,2486502.32,11,8,4.21,49,1,0,3,2,4,65434.27,2.3158,0.0899,0,1
22,49,84,24769.61,2006831.75,7,4,4.74,119,1,0,3,1,2,40136.63,1.68,0.0471,1,1
26,13,94,31268.99,2976416.41,6,0,4.28,84,3,1,1,3,5,212601.17,6.7143,0,0,0
18,55,84,36595.78,3648603.95,0,6,1.19,146,5,1,4,0,0,65153.64,1.5,0.0706,1,0
53,17,18,18130.47,324551,8,6,1.47,40,5,1,1,2,0,18030.61,1,0.3158,0,1
52,9,68,25479.77,1956738.09,10,3,4.54,18,4,1,0,1,4,195673.81,6.8,0.0435,0,0
19,44,48,29462.66,1566702.97,10,2,1.11,47,6,1,3,1,5,34815.62,1.0667,0.0408,0,0
57,46,70,49424.72,3684964.84,7,0,4.18,1,1,1,3,2,4,78403.51,1.4894,0,0,0
40,8,67,29591.75,2297342.94,12,6,4.4,161,6,1,2,0,1,255260.33,7.4444,0.0882,1,1
26,37,18,11597.23,188008.93,8,4,2.66,39,7,0,0,2,0,4947.6,0.4737,0.2105,0,0
51,19,18,29605.5,601274.43,3,9,2.42,112,1,0,4,2,3,30063.72,0.9,0.4737,1,1
63,63,56,41065.23,2187234.3,4,0,1.78,23,0,0,2,2,0,34175.54,0.875,0,0,0
31,46,23,42941.48,1111107.25,10,0,1.2,14,4,0,3,1,0,23640.58,0.4894,0,0,0
21,71,35,40112.4,1400445.8,4,2,3.98,172,6,0,4,1,3,19450.64,0.4861,0.0556,1,0
47,26,6,44466.37,304972.67,10,2,1.29,37,7,0,1,1,5,11295.28,0.2222,0.2857,0,0
48,46,26,17070.93,513943.9,8,1,4.78,71,7,0,0,1,5,10934.98,0.5532,0.037,0,0
55,46,85,25624.75,2263174.77,14,7,2.19,76,5,0,1,2,0,48152.65,1.8085,0.0814,0,1
28,14,61,39089.76,2391749.83,7,7,4.18,165,2,0,3,0,2,159449.99,4.0667,0.1129,1,1
52,63,88,13590.27,1331458.86,12,5,1.24,156,1,1,2,1,2,20804.04,1.375,0.0562,1,1
25,3,15,18893.28,256984.85,9,4,3.15,123,3,0,1,2,0,64246.21,3.75,0.25,1,1
20,28,91,41642.2,3054817.68,5,5,2.4,7,5,0,3,3,0,105338.54,3.1379,0.0543,0,0
31,29,32,38619.24,1189890.08,14,0,1.12,109,1,1,1,3,3,39663,1.0667,0,1,1
30,18,12,48574.38,584705.14,10,1,3.62,121,1,1,0,1,0,30773.95,0.6316,0.0769,1,1
62,35,5,49800.72,228810.66,9,6,4.77,145,5,1,1,3,4,6355.85,0.1389,1,1,1
49,47,64,12416.86,757602.79,10,0,1.04,165,1,0,0,0,2,15783.39,1.3333,0,1,1
51,5,71,45072.27,2730426.72,14,7,2.08,14,4,0,0,2,0,455071.12,11.8333,0.0972,0,1
62,59,86,5178.52,405678.69,9,2,3.81,179,4,1,4,3,4,6761.31,1.4333,0.023,1,1
36,59,27,35635.11,862121.28,0,3,4.49,55,1,0,2,0,5,14368.69,0.45,0.1071,0,0
55,47,79,11394.92,828538.11,14,6,1.76,57,3,0,1,2,0,17261.21,1.6458,0.075,0,1
33,13,45,15365.4,635866.04,6,9,1.28,4,2,0,3,3,1,45419,3.2143,0.1957,0,1
19,33,35,47342.9,1696085.71,8,6,1.03,49,6,1,4,1,4,49884.87,1.0294,0.1667,0,1
57,62,26,13525.99,316592.05,11,1,1.86,81,7,0,2,1,2,5025.27,0.4127,0.037,0,0
34,16,23,33822.3,915124.8,3,4,1.29,35,0,0,4,3,2,53830.87,1.3529,0.1667,0,0
51,44,13,9317.36,121671.96,3,7,2.44,110,2,1,1,1,1,2703.82,0.2889,0.5,1,0
59,58,90,5122.8,392625.91,4,8,2.76,160,7,1,1,1,4,6654.68,1.5254,0.0879,1,0
33,6,3,17296.19,47314.21,14,4,2.92,102,5,0,1,0,5,6759.17,0.4286,1,1,1
55,15,29,31397.71,994214.26,7,1,1.57,121,3,0,2,2,4,62138.39,1.8125,0.0333,1,1
19,4,66,12773.28,679035.46,10,3,2.86,10,5,0,4,1,3,135807.09,13.2,0.0448,0,0
19,56,64,15358.36,1155073.36,4,4,1.04,113,5,0,3,3,0,20264.44,1.1228,0.0615,1,0
43,64,28,35582.13,974451.45,3,5,1.96,2,5,1,4,1,4,14991.56,0.4308,0.1724,0,0
30,68,87,5588.4,490290.45,7,5,2.48,63,5,0,2,0,3,7105.66,1.2609,0.0568,0,0
64,34,36,22621.8,973487.09,10,0,1.47,120,3,0,0,0,1,27813.92,1.0286,0,1,1
48,56,6,47115.86,283079.97,4,5,4.26,144,2,1,0,1,1,4966.32,0.1053,0.7143,1,1
51,32,11,20150.1,261348.24,7,9,1.8,16,2,0,0,3,1,7919.64,0.3333,0.75,0,1
56,9,38,21992.95,974540.93,0,0,4.02,131,5,0,3,3,3,97454.09,3.8,0,1,0
20,63,34,37041.11,1481714.57,2,4,2.9,18,1,0,2,0,2,23151.79,0.5312,0.1143,0,0
25,33,81,39061.07,3559279.38,6,6,2.92,42,2,0,2,3,1,104684.69,2.3824,0.0732,0,0
40,21,67,38595.52,2375301.95,11,7,3.58,160,7,1,0,0,3,107968.27,3.0455,0.1029,1,1
31,55,46,49894.42,2154113.54,0,4,1.18,124,6,0,2,3,3,38466.31,0.8214,0.0851,1,0
44,57,98,4036.83,374243.81,10,1,1.32,50,5,1,2,1,0,6452.48,1.6897,0.0101,0,0
46,2,86,49121.54,5034162.86,4,2,2.31,177,2,1,1,1,1,1678054.29,28.6667,0.023,1,1
56,13,29,47534.39,1301717.94,5,6,2.67,3,1,0,3,1,5,92979.85,2.0714,0.2,0,0
56,4,60,42680.88,2160016.94,13,9,2.72,72,3,0,2,1,2,432003.39,12,0.1475,0,1
18,50,54,22979.22,1379026.51,11,3,3.71,116,4,1,0,2,3,27039.74,1.0588,0.0545,1,0
34,48,93,43609.67,3838416.27,12,0,1,125,1,0,4,3,2,78335.03,1.898,0,1,1
58,30,69,11431.2,826908.53,0,2,4.84,127,2,0,4,2,2,26674.47,2.2258,0.0286,1,0
47,29,74,39686.96,3435345.98,6,9,1.7,5,0,1,3,3,1,114511.53,2.4667,0.12,0,1
30,8,74,9669.3,737138.44,8,1,1.99,84,6,0,2,2,1,81904.27,8.2222,0.0133,0,0
38,12,9,40860.42,387999.13,8,8,4.62,172,2,1,1,0,0,29846.09,0.6923,0.8,1,1
36,41,85,30919.19,2778315.96,2,0,1.02,153,6,1,2,0,5,66150.38,2.0238,0,1,0
36,26,77,5352.55,430676.18,3,8,4.97,23,0,1,0,3,5,15950.97,2.8519,0.1026,0,0
42,50,10,44818.32,387188.92,14,9,1.14,138,1,1,2,0,2,7591.94,0.1961,0.8182,1,1
39,2,75,29108.88,2145105.13,13,4,1.48,138,4,0,4,3,2,715035.04,25,0.0526,1,1
48,55,68,32984.29,1801221.31,0,5,1.96,161,4,1,4,3,3,32164.67,1.2143,0.0725,1,0
34,56,58,14533.75,885531.65,12,5,2.75,73,0,1,3,2,3,15535.64,1.0175,0.0847,0,1
40,14,95,43645.96,4271351.18,3,5,3.07,146,7,0,0,3,5,284756.75,6.3333,0.0521,1,0
49,6,52,27487.44,1325368.71,13,8,1.42,97,3,0,3,0,5,189338.39,7.4286,0.1509,1,1
27,61,34,21345.45,732682.26,4,8,1.29,74,0,1,2,2,3,11817.46,0.5484,0.2286,0,0
27,12,35,26946.95,940524.12,6,9,1.13,27,0,1,1,2,2,72348.01,2.6923,0.25,0,1
53,13,33,35314,1049252.35,4,6,2.03,163,5,1,3,2,0,74946.6,2.3571,0.1765,1,1
25,19,72,34904.87,2305350.82,7,2,4.69,62,7,1,4,2,4,115267.54,3.6,0.0274,0,0
37,44,32,18200.07,643563.9,6,6,2.56,146,1,0,0,0,3,14301.42,0.7111,0.1818,1,1
49,59,55,19570.28,1186470.26,0,4,4.06,7,6,1,2,1,4,19774.5,0.9167,0.0714,0,0
31,37,97,28330.79,2714870.17,11,8,1.76,10,6,1,0,0,0,71443.95,2.5526,0.0816,0,1
45,25,8,46258.15,402262.22,1,7,1.26,27,2,0,0,3,2,15471.62,0.3077,0.7778,0,0
63,16,46,37398.8,1686489.21,6,9,3.22,68,7,1,0,0,5,99205.25,2.7059,0.1915,0,0
41,38,14,19825.54,316568.2,2,5,4.29,48,6,0,4,3,4,8117.13,0.359,0.3333,0,0
32,43,98,17183.12,1571327.51,1,4,4.59,107,7,0,1,1,1,35711.99,2.2273,0.0404,1,0
39,14,8,26420.02,247485.16,10,9,3.18,67,3,1,3,2,2,16499.01,0.5333,1,0,1
47,6,71,43564.57,3145399.43,11,1,2.18,89,5,1,4,0,1,449342.78,10.1429,0.0139,0,1
21,23,77,929.62,72602.76,13,2,1.44,154,6,0,1,2,5,3025.11,3.2083,0.0256,1,1
30,60,54,35669.06,2057730.41,8,2,3.67,168,5,1,2,2,0,33733.29,0.8852,0.0364,1,1
40,12,21,15078.36,296488.6,11,3,2.12,71,6,1,3,2,4,22806.82,1.6154,0.1364,0,1
25,13,96,10815.68,1131473.82,9,2,4.38,46,0,0,1,0,4,80819.56,6.8571,0.0206,0,0
35,6,75,1100.83,76631.87,12,6,3.42,98,1,0,2,1,0,10947.41,10.7143,0.0789,1,1
29,63,14,44881.24,602585.23,7,5,4.44,92,7,1,3,0,5,9415.39,0.2188,0.3333,1,0
48,38,75,45656.3,3663511.82,7,7,3.27,11,5,0,2,1,0,93936.2,1.9231,0.0921,0,0
31,50,2,3540.16,6736.08,2,1,4.09,179,6,1,4,1,2,132.08,0.0392,0.3333,1,0
51,52,98,26329.86,2270660.29,10,1,2.18,32,7,0,2,3,5,42842.65,1.8491,0.0101,0,0
35,40,61,8052.44,564269.57,9,0,3.01,72,3,0,0,1,5,13762.67,1.4878,0,0,0
51,8,17,38055.03,756178.51,8,4,1.08,148,7,1,4,3,0,84019.83,1.8889,0.2222,1,1
28,61,78,33436.88,2740286.18,7,6,3.43,133,6,1,2,0,3,44198.16,1.2581,0.0759,1,1
58,8,89,15207.98,1521968.04,11,8,3.13,126,4,0,4,2,1,169107.56,9.8889,0.0889,1,1
29,34,48,6289.53,360665.3,1,4,4.02,169,4,0,3,1,0,10304.72,1.3714,0.0816,1,0
32,60,91,41645.42,3963719.76,6,0,3.92,13,1,1,0,2,3,64979.01,1.4918,0,0,0
48,57,8,33875.5,315317.76,7,2,3.51,122,3,0,0,1,4,5436.51,0.1379,0.2222,1,1
46,46,56,837.59,44264.23,11,7,1.23,98,2,1,2,3,0,941.79,1.1915,0.1228,1,1
43,22,17,31579.65,579903.88,6,2,4.61,131,1,1,3,0,1,25213.21,0.7391,0.1111,1,0
35,40,69,40609.65,2304201.11,8,6,1.07,143,6,1,4,3,1,56200.03,1.6829,0.0857,1,1
49,45,12,29743.02,398171.68,12,9,4.21,97,5,0,2,3,2,8655.91,0.2609,0.6923,1,1
39,55,38,21523.33,925783.03,6,2,2.92,56,5,1,1,3,4,16531.84,0.6786,0.0513,0,0
55,51,18,29403.96,508349.27,11,1,4.27,124,6,1,2,0,4,9775.95,0.3462,0.0526,1,0
34,5,26,31175.75,855622.49,6,9,2.86,171,2,1,1,0,1,142603.75,4.3333,0.3333,1,1
40,13,95,32181.71,3495504.45,0,5,3.59,46,0,1,0,2,3,249678.89,6.7857,0.0521,0,0
41,28,37,48368.73,2064251.69,1,1,2.45,117,2,0,2,0,1,71181.09,1.2759,0.0263,1,0
25,62,70,9343.07,551080.94,13,9,3.97,176,1,0,2,3,0,8747.32,1.1111,0.1268,1,1
58,24,41,31343.11,1453405.05,4,4,2.02,105,3,0,0,3,2,58136.2,1.64,0.0952,1,0
23,7,79,9805.67,704695.11,12,4,3.88,97,2,0,4,0,5,88086.89,9.875,0.05,1,1
22,38,42,10892.86,499097.19,12,4,1.77,164,6,0,2,2,0,12797.36,1.0769,0.093,1,1
61,37,90,33628.27,2814884.53,10,5,3.89,151,7,0,3,3,4,74075.91,2.3684,0.0549,1,1
46,68,76,45839.73,2865552.37,13,2,2.17,55,0,0,0,1,0,41529.74,1.1014,0.026,0,1
45,42,41,8372.69,303442.03,0,9,2.11,54,3,1,4,2,4,7056.79,0.9535,0.2143,0,0
28,5,47,48142.04,2180017.59,11,4,4.25,125,7,0,0,3,2,363336.26,7.8333,0.0833,1,0
18,64,14,16308.93,250356.43,9,7,4.25,65,6,0,0,1,4,3851.64,0.2154,0.4667,0,1
60,50,1,19870.05,16696.43,14,3,3.77,51,4,0,4,3,2,327.38,0.0196,1.5,0,1
36,15,17,8107.2,155074.15,6,4,4.7,160,4,1,4,3,3,9692.13,1.0625,0.2222,1,1
26,53,97,30983.89,3602859.15,4,0,1.62,128,3,0,4,0,3,66719.61,1.7963,0,1,0
44,25,55,30022.81,1841649.52,12,0,2.08,148,5,0,3,1,2,70832.67,2.1154,0,1,1
51,9,93,22392.35,2060611.4,4,7,2.18,91,5,0,1,3,1,206061.14,9.3,0.0745,1,1
61,38,53,24066.52,1310301.8,7,1,2.22,164,1,0,0,0,2,33597.48,1.359,0.0185,1,1
21,22,31,31337.31,779559.05,8,9,2.31,32,2,1,2,0,4,33893.87,1.3478,0.2812,0,1
53,49,62,29383.08,1609898.61,9,9,3.79,103,2,0,1,3,3,32197.97,1.24,0.1429,1,1
35,68,8,19026.04,176500.02,0,6,2.08,57,5,0,2,0,5,2557.97,0.1159,0.6667,0,0
32,15,30,44263.66,1073869.77,9,6,2.14,29,3,1,2,2,3,67116.86,1.875,0.1935,0,1
30,65,77,33549.2,3001568.88,3,8,3.28,174,2,0,2,2,2,45478.32,1.1667,0.1026,1,1
36,54,80,10667.61,721387.58,14,0,1.77,87,4,0,3,2,1,13116.14,1.4545,0,0,0
23,30,66,16335.2,919886.58,10,1,2.46,122,3,0,3,3,2,29673.76,2.129,0.0149,1,1
29,20,45,39499.97,1546672.46,1,0,1.23,163,5,0,1,2,4,73651.07,2.1429,0,1,0
54,33,18,5674.01,114362.86,13,0,4.81,79,6,1,4,3,4,3363.61,0.5294,0,0,0
34,7,99,37636.48,3693501.08,8,3,2.27,107,2,0,3,2,0,461687.63,12.375,0.03,1,1
40,8,45,18262.7,705187.52,8,7,4.4,52,0,0,0,0,1,78354.17,5,0.1522,0,1
43,28,19,27808.71,567845.28,0,9,3.12,143,5,1,1,0,3,19580.87,0.6552,0.45,1,0
46,45,77,14387.63,1303133.42,2,7,1.91,89,5,0,0,0,5,28328.99,1.6739,0.0897,0,1
50,11,68,49329.6,3451625.68,9,8,1.77,179,6,1,2,0,4,287635.47,5.6667,0.1159,1,1
44,31,83,45339.09,3159084.84,7,1,3.78,31,1,0,0,3,4,98721.4,2.5938,0.0119,0,0
42,12,50,46458.27,1909203.04,1,6,4.86,84,0,0,3,1,1,146861.77,3.8462,0.1176,0,0
27,51,25,9646.39,269700.7,1,3,1.73,144,7,1,0,2,2,5186.55,0.4808,0.1154,1,0
64,44,38,42163.66,1683024.52,1,2,1.46,164,5,1,2,1,0,37400.54,0.8444,0.0513,1,0
40,50,95,27002.16,2998885.93,12,3,2.55,39,0,1,2,3,5,58801.68,1.8627,0.0312,0,1
38,17,36,35539.03,1303585.93,4,3,2.58,139,2,0,3,1,4,72421.44,2,0.0811,1,1
38,35,68,11266.45,632015.86,13,2,4.23,148,3,0,1,1,0,17556,1.8889,0.029,1,1
60,1,56,35743.24,1924508.45,8,8,2.88,56,4,0,4,2,3,962254.23,28,0.1404,0,1
30,29,39,45756.23,1897266.22,6,7,1.25,170,3,1,1,3,0,63242.21,1.3,0.175,1,1
54,51,63,13740.33,825781.53,12,9,4.68,47,7,0,4,0,4,15880.41,1.2115,0.1406,0,1
50,64,7,12051.31,101217.24,6,1,2.49,6,2,1,3,0,5,1557.19,0.1077,0.125,0,0
41,4,58,5668.52,316330.54,14,2,3.67,109,2,1,3,1,2,63266.11,11.6,0.0339,1,1
61,28,80,13706.93,1116834.61,1,9,3.67,35,4,1,3,0,5,38511.54,2.7586,0.1111,0,0
28,16,59,27021.72,1419160.36,1,6,1.23,136,0,1,2,3,4,83480.02,3.4706,0.1,1,0
34,63,48,41719.46,1723891.89,4,4,1.01,71,0,1,1,2,3,26935.81,0.75,0.0816,0,0
21,53,5,14300.61,75658.98,11,0,1.35,37,7,0,4,3,0,1401.09,0.0926,0,0,0
64,17,87,31246.65,2814814.33,13,0,4.83,178,6,1,1,0,2,156378.57,4.8333,0,1,0
42,40,36,24239.74,699618.99,6,7,4.18,123,3,0,4,0,5,17063.88,0.878,0.1892,1,1
47,13,96,14784.66,1297141.4,6,5,1.53,144,1,0,0,2,2,92652.96,6.8571,0.0515,1,1
26,52,88,25762.77,2397329.25,8,3,3.46,9,2,1,1,3,5,45232.63,1.6604,0.0337,0,0
38,58,25,8814.14,247875.56,2,2,3.45,75,4,0,0,1,0,4201.28,0.4237,0.0769,0,0
37,37,45,32159.09,1338546.06,13,8,1,60,3,0,3,1,0,35224.9,1.1842,0.1739,0,1
36,61,92,6225.3,606504.41,0,8,2.72,51,6,1,2,3,0,9782.33,1.4839,0.086,0,0
36,34,19,36683.54,631542.3,8,3,3.85,46,4,0,2,3,3,18044.07,0.5429,0.15,0,0
29,70,7,9296.78,70033.22,0,7,1.75,71,0,0,1,3,2,986.38,0.0986,0.875,0,0
54,17,58,49908.88,3123916.14,7,3,4.4,140,5,0,0,2,4,173550.9,3.2222,0.0508,1,0
59,20,81,41271.79,2848547.83,13,7,3.64,64,6,1,0,1,3,135645.13,3.8571,0.0854,0,1
34,59,66,17520.1,1232685.33,14,6,1.03,115,0,1,4,1,0,20544.76,1.1,0.0896,1,1
54,69,80,21597.14,1612747.79,13,5,4.42,21,3,1,1,1,0,23039.25,1.1429,0.0617,0,0
56,33,39,13329.96,451785.26,4,6,1.08,5,6,1,1,1,5,13287.8,1.1471,0.15,0,0
45,17,18,38472.17,692599.14,7,5,4.55,6,1,0,0,2,4,38477.73,1,0.2632,0,0
58,57,1,19345.99,18976.84,6,5,2.33,43,0,1,0,1,5,327.19,0.0172,2.5,0,1
52,1,63,37881.68,2647991.95,8,6,3.79,26,4,1,2,3,4,1323995.97,31.5,0.0938,0,0
64,13,3,1410.88,3529.19,1,3,4.15,93,2,1,1,1,4,252.09,0.2143,0.75,1,0
35,27,21,7213.24,169034.48,8,4,2.13,54,6,0,2,2,1,6036.95,0.75,0.1818,0,0
31,70,30,18566.23,469224.1,9,8,2.43,128,2,1,3,0,3,6608.79,0.4225,0.2581,1,1
52,59,11,5890.97,57217.95,4,1,3.04,131,1,1,3,2,1,953.63,0.1833,0.0833,1,0
61,6,22,30255.84,669857.02,4,8,3.33,139,3,0,0,1,4,95693.86,3.1429,0.3478,1,1
58,23,57,3016.19,169390.32,0,4,2.17,25,1,0,4,2,2,7057.93,2.375,0.069,0,0
24,10,89,43058.27,4581545.26,5,9,4.97,140,4,1,0,2,3,416504.11,8.0909,0.1,1,1
58,51,3,38184.75,118654.08,9,0,3.95,65,6,1,1,2,1,2281.81,0.0577,0,0,0
